
Date    RET1      RET2      RET3      RET4      RET5      RET6      RET7      RET8      RET9      RET10      RET11    RET12     RET13      RET14     RET15    RET16      RET17    RET18     RET19      RET20    RET21      RET22     RET23     RET24     RET25     market    SMB      HML       TERM      DEF         MOM
199912  0.234300  0.242000  0.097800  0.078500  0.076100  0.168200  0.108900  0.063400  0.010100  0.065300  0.163200  0.061000 -0.000100  0.024000  0.037100  0.201400  0.042000  0.028600  0.055500  0.034800  0.076000  0.014400  0.023200 -0.010200 -0.022500  0.078300  0.069800 -0.090500 -0.019900 -0.014600  0.132100
200001  0.094200  0.047900  0.026300  0.048600  0.039100  0.009200 -0.036000 -0.009000 -0.008300 -0.047800 -0.037700 -0.046200 -0.040400 -0.037900 -0.050900 -0.040700 -0.036900 -0.048500 -0.036400 -0.085100 -0.054500 -0.044800 -0.024700 -0.063000 -0.038600 -0.044300  0.040800 -0.001600  0.018700 -0.006200  0.018200
200002  0.388400  0.366900  0.269500  0.186700  0.134500  0.296200  0.172700  0.075700  0.095200  0.103600  0.233900  0.077000  0.014800 -0.018500 -0.003000  0.249700  0.004300 -0.009400  0.051000 -0.056000  0.000400 -0.061300 -0.083400 -0.108400 -0.118500  0.025500  0.214900 -0.120300  0.022100  0.004900  0.183800
200003 -0.145900 -0.200500 -0.091100 -0.035000 -0.035400 -0.152600 -0.049700 -0.022700 -0.014000  0.000900 -0.147100  0.045500  0.097900  0.057100  0.103800 -0.032400  0.119600  0.160900  0.097000  0.129000  0.090900  0.097500  0.097500  0.149500  0.071600  0.051300 -0.166900  0.078100  0.032000  0.012200 -0.067900
200004 -0.239600 -0.169300 -0.121600 -0.084500 -0.104200 -0.139300 -0.088100 -0.043200 -0.007600 -0.043100 -0.100200  0.003200 -0.024500  0.026900 -0.007200 -0.078500 -0.034100  0.010700  0.000900  0.011400 -0.047900 -0.027100 -0.008100  0.036000  0.072200 -0.062400 -0.075300  0.085900 -0.012200 -0.016100 -0.085700
200005 -0.143300 -0.091500 -0.065100 -0.078900 -0.073700 -0.103700 -0.064200 -0.065200 -0.054000 -0.023400 -0.051200 -0.041500 -0.034100 -0.009000  0.012200 -0.085000 -0.010000 -0.038100  0.029500 -0.005500 -0.043000  0.000300  0.016200  0.008200  0.073600 -0.042700 -0.058600  0.053800 -0.010400 -0.021100 -0.091500
200006  0.293200  0.229100  0.193300  0.179300  0.075500  0.142400  0.097400  0.048200  0.056000  0.054300  0.145100  0.005100  0.003100 -0.022300  0.027700  0.106100  0.034100 -0.049000 -0.016900 -0.064400  0.054000 -0.064900 -0.063300 -0.081100 -0.051300  0.046700  0.133100 -0.087800  0.020400  0.028600  0.163900
200007 -0.087100 -0.019600  0.003000  0.009900  0.011600 -0.081600 -0.012200  0.007600  0.011600  0.004300 -0.108000 -0.001500  0.029300  0.036100  0.077200 -0.076200 -0.013800  0.014000  0.030900  0.016500 -0.035100  0.007500  0.035300  0.051300  0.038300 -0.022300 -0.027100  0.088200  0.012500  0.013100 -0.000900
200008  0.088500  0.070700  0.044600  0.049500  0.039300  0.073100  0.033700  0.046100  0.050200  0.064900  0.079700  0.092800  0.050700  0.079500  0.039600  0.128400  0.062100  0.049200  0.064900  0.066100  0.067700  0.076100  0.090800  0.068800  0.043600  0.070900 -0.006000 -0.020600  0.019000  0.008500  0.056500
200009 -0.109100 -0.018800 -0.029700 -0.007900 -0.010500 -0.053300 -0.034500 -0.008800 -0.003400 -0.036400 -0.105300 -0.035900  0.006800  0.014800 -0.007300 -0.091400 -0.016800 -0.029500  0.017200 -0.006400 -0.068100 -0.021600  0.006100  0.079500  0.016400 -0.056400 -0.021000  0.077400 -0.020800 -0.000500  0.024400
200010 -0.120400 -0.098600 -0.043200 -0.059600 -0.047600 -0.093500 -0.023200 -0.014900 -0.002100 -0.024800 -0.106700 -0.027000 -0.009200 -0.000700  0.027500 -0.060800  0.008500  0.032500 -0.011400 -0.003700 -0.024100  0.002800 -0.032000  0.001000  0.037900 -0.029800 -0.037800  0.050600  0.013100 -0.001100 -0.047800
200011 -0.211700 -0.124100 -0.057700 -0.053700 -0.050300 -0.181700 -0.068800 -0.044200 -0.032000 -0.044400 -0.195500 -0.089300 -0.037700  0.000700  0.022200 -0.184900 -0.028600  0.001300  0.007400  0.007500 -0.109800 -0.073800 -0.084300  0.010700  0.003800 -0.106400 -0.033500  0.131100  0.026800  0.021200 -0.025100
200012 -0.101800  0.004700  0.017400  0.026400  0.022700 -0.008400  0.063800  0.121700  0.104400  0.112600  0.016600  0.128900  0.122900  0.150500  0.053800  0.039000  0.097200  0.112700  0.104000  0.127500 -0.021900  0.086800  0.069400  0.068000  0.013200  0.014400  0.016700  0.063300  0.019300  0.022000  0.068100
